symbol	A4_20	NBS1_40_2	NBS1_40Bleo_2	UJ_20	NBS1_20	NBS8_20	A4_40	NBS1_40	NBS1_40Bleo	UJ_40	UJ_40Bleo
TMEM87A	8.97428747375233	8.28024705030768	8.52941662735671	8.33547232033626	8.63466582507869	8.17302353221092	8.27698261185749	8.70492564088716	7.97026929983055	8.45547637856145	8.34960544984015
ZNF106	9.1132911319011	8.78760954031858	9.32357674421979	9.05789979390893	8.81844536547052	9.3940401377832	8.23100237187281	8.72869375569683	8.36242603334033	8.9737284463233	8.94190669924874
LRRC57	8.19516931779491	7.61228567696846	7.88433060464687	8.26869154247314	8.17930034804376	8.2988780422171	7.98912902511034	8.00356794184977	7.7419994458384	8.07431745871524	7.59171588855368
CDAN1	7.57877760603466	8.13083692862982	7.51879334404731	7.7734256872843	7.77545838971289	8.16354001434757	8.71933854590127	8.17579366193683	8.26486552588903	7.92003792968405	8.0588867947437
TTBK2	7.82566437300082	8.30800648848981	8.36212107093483	7.73812371079869	7.87542153605968	7.9188205942832	7.65502129806003	8.24360254616378	7.80708606815688	8.04698990823298	8.02888198209864
UBR1	9.82530860073174	10.3010002311713	10.2362933766838	9.54091532308114	9.45293488533021	9.75934602835188	9.40801054783799	9.81218760173222	9.59710043791798	9.82517591112843	10.3125237194179
TGM5	6.36961556665938	6.56249237852108	6.2550260461108	6.39996262928737	6.40198868454442	6.52597582618417	6.94291528793443	6.78552202761957	6.87112937944186	6.75942601225833	6.86538408006393
TGM7	4.8371400515748	5.1115845069783	5.40833060699256	4.99972930557914	4.75753641736789	5.78052038517063	5.67844839950941	5.3902105137038	5.02677352230059	5.28357252083116	5.20293526945753
LCMT2	7.32111042652984	6.90142895703728	7.16413972187217	7.16887152501617	7.4707169728982	6.80439753564361	7.27625564198158	7.17686371417578	7.4514092511505	6.99410166643984	7.47460889772973
ZSCAN29	7.40404960182547	7.2726565502451	7.23433382161522	7.44070089592307	7.17063404690663	7.11148764607904	7.13138977909222	6.97742336662607	7.23421340268851	7.47181586754745	7.30460056374329
TP53BP1	9.01747469007425	9.16712315524224	9.53190179578878	9.26726817002672	9.18608561114133	8.89639433410402	8.46126689377061	9.12491193435246	9.36966901060549	8.89372200392958	9.26040491873976
PPIP5K1	7.7254280735133	7.74373163880573	7.85182500838011	7.80167939258417	7.65523721569506	7.85773259874791	7.7198343436571	7.85253260976312	7.9005995845124	8.09504300716593	7.85478594027581
STRC	6.2818910281273	4.87787418615643	5.82484421499729	5.80158626723783	5.87696958138104	6.4097681226372	6.07823970452152	5.41098849026446	6.33065362152123	6.30272473629926	6.4760246127215
MFAP1	9.05632748609236	8.55109130951107	8.48608512704635	9.16908371098144	9.2929794854026	8.38099910835758	8.8727425118499	8.44802489166609	8.34469810283223	8.52583585155948	8.29869458030702
FRMD5	7.12777766188808	8.32960639192719	8.98323331098625	7.72126260190263	8.04859613554621	8.41437668610514	7.95136916969258	8.11457641127674	8.50382716525873	7.87812175720124	8.53582292028826
SPG11	8.09519465487283	8.12367846490493	7.94154314008549	8.12565392435012	8.06028056904345	8.04864000793891	7.6902976841484	8.08684374930335	7.76675255436311	8.19956688731029	8.25457901160666
PATL2	4.78527916894755	5.6119404301058	5.17280721888631	5.45935016329838	5.75725118842422	5.47414894414196	5.86971596208514	5.41865972171826	5.41865972171826	4.55911157957178	5.19110212268123
DUOX2	6.12622640245115	5.83800923765263	5.97022042384733	6.30077646358565	5.95281577174952	6.52019750915357	6.09722077320533	6.26532824968883	6.87138771219559	6.43469767469901	6.41021033603767
DUOXA1	6.6412747027986	6.5973491887252	6.55344445971521	6.63149849539295	6.55794875714396	6.96757438734537	6.79020190899743	6.82410658688602	6.5157733297929	6.67756425572755	6.6896037160497
SHF	7.66681644184039	8.1872155118131	8.09254700702189	7.72130556086581	7.86297951198166	7.65504396169739	7.95654973117586	8.03482413155257	8.25413052956907	8.06129010773523	8.42300862136437
SLC30A4	6.29568136998304	7.32292478712895	6.98732428391684	6.41483647641195	6.06259726417589	6.62907859624763	6.14485282825237	6.57194508728778	6.39512960425367	6.02224833745423	6.6982836233838
MYEF2	9.96203469920512	10.1206360144057	10.0606725558653	9.82697443845287	9.81193334029956	10.3670017787625	9.56431363814718	9.86383221759965	9.77217817986216	9.95257982530505	9.76039747412284
FBN1	7.43487397353094	7.46982519171608	7.59591436721885	8.00020277383433	7.10875444580077	7.74960116142989	6.95866565373646	6.62185310062075	6.66309438979986	6.78562018176504	7.42296689144673
CEP152	8.14418592038396	7.11249896210961	6.82448937479328	7.61169319726534	7.95303177145696	7.7998270693874	7.29536179361035	7.63311305440201	8.09251619148508	7.45600140269597	7.71682693513727
SHC4	5.07345033837997	5.35563137178882	5.17012591664748	4.20091877154158	4.87126361282765	4.27886107223169	4.96875403939396	5.04377934501128	5.47438660097011	5.03334290906418	6.33167816038323
SECISBP2L	9.26937040236283	9.80681273498406	9.83182571692363	8.96154567834051	9.00915874232729	8.07486601170184	8.50421129728345	9.16064539715093	9.08103597300576	9.62270322165435	9.83336490531391
COPS2	10.5219665811202	9.85549791925793	10.2047776401908	10.0906789572806	10.1001175135043	9.14578516995559	10.3610484198226	10.0895669066312	10.0006122895355	10.413924993469	10.3091389503556
FAM227B	6.9312494941619	5.96525600229558	5.59191454041565	6.67137314996513	6.52313775620753	6.45745681363291	5.96613511278078	6.10127143202616	6.13555286996763	6.26662605483148	6.45020602291435
ATP8B4	4.42542528531993	4.37348194032933	3.93192148411091	3.33653855853815	3.93927474358883	3.99781007899698	3.56820164831964	4.59133031647214	3.81461473821889	3.8407857737334	3.92645536343727
HDC	6.2621593324128	6.63837626879213	6.30244611191642	6.6754054345861	6.40557397147629	6.72271638208353	6.3670544562861	6.27416839504298	6.06718324067799	6.84812345178055	6.84841573734602
GABPB1	9.03913352061133	8.82551960034807	8.46146859826139	8.92512270904415	8.94048998194261	8.99427641996612	8.81077046168275	9.22797059768556	8.71221765912335	8.83251412775413	8.03570704021239
USP50	4.84663254864449	4.74711721555464	4.92946728690852	4.7917737510183	5.06536703773833	5.64606568080129	5.09403969893048	4.27089203625448	4.31093677304168	4.76365641821798	4.87631672838524
TRPM7	8.10906322373198	7.3260674319842	7.19519834962743	7.35176342963027	7.60347293172579	7.44176085354326	6.74783396137474	7.01146901072908	6.7024905002535	7.12239577682479	7.04168519412322
SPPL2A	9.13847054854857	8.69601690727432	8.4588763746998	8.76082270729861	8.91924503880368	7.96736622905747	7.86866737241662	8.34909797036533	7.62550381759821	8.64977950761812	7.98471313487978
TNFAIP8L3	5.83399513487426	6.3449838939422	6.05486604424424	5.82222454469808	6.02472387577403	6.41609533065842	6.654575377321	5.92676503546847	6.23848846337932	6.28736437483663	6.42646630953653
CYP19A1	5.25722334220645	4.83819182988144	4.79113286136656	5.21554855086074	4.58019878269698	5.77512663060101	4.89168388235494	4.74636570577578	4.6373727455474	4.94361302106993	4.95181613306187
DMXL2	9.23349424919315	9.43754446944008	9.64241109262337	8.7671221260933	8.97070223360997	9.13309158897759	8.52247550104478	9.34614921320123	9.11275948800598	9.12989278001903	9.04966373131327
LYSMD2	4.21226685141352	4.1188443104457	3.50418100328103	3.58351729233858	3.98009201111992	3.67159254791501	3.75649231550974	4.10582514043286	4.44771210926061	3.80180834468355	4.09364097454164
LEO1	9.10463669051997	9.11223673288145	9.30701113611167	8.5425180029004	8.81493208798546	8.63029681574262	9.1480535921926	9.06656646214819	9.50820383690666	9.12269335470569	9.33542086449704
BCL2L10	5.65249522736941	6.0114137026352	5.71469703085498	5.92208479162838	5.72049897688857	5.69781034583939	5.87233071122384	5.580665461825	5.72339994990536	5.59947909346748	5.69383880259721
GNB5	7.34565015159497	8.43050479525168	8.23421537118945	7.99469675555107	7.65060683395924	8.04518141702743	7.24906209239362	8.61905336616527	7.97656936486107	7.82705530263078	7.90988612591948
MYO5C	8.44630913700449	8.7064519827043	8.2852790142862	8.53626252594484	8.64639537545522	8.43266201212937	7.93849975344023	8.14471588884372	8.17719841615518	8.51604607059586	8.84143058345376
MYO5A	8.32870825835754	9.98283472754905	10.2531858008972	8.05787587069073	7.9825227618411	8.42941887198722	8.92163344015004	9.65382188023405	9.97222185278516	9.22781033338941	9.86650571618738
ARPP19	10.2783859441286	10.2933021550102	10.1414084366035	10.0230321029499	10.0223530559434	10.1815368288692	9.86778779451925	9.96893026442538	9.80364731396851	10.0492827405999	9.54013655425088
FAM214A	6.45391442423373	6.31624663281643	7.06951140918178	5.8698306143332	5.91477665826143	5.71136416440357	5.8983176116715	6.04008226167556	6.53210281153232	5.86578711488526	6.51127329046503
ONECUT1	8.89171292249111	7.24989191136021	7.72162962720062	7.65808316486908	8.41610183552196	8.76259294340026	8.7578716197231	8.41000108692658	8.62518177989326	8.34803650630762	9.05128473623189
WDR72	6.64907705031903	6.30985642125602	6.43263003176986	6.52266923087188	6.90647836184935	8.73744219525152	6.80907887287369	6.34049614027652	5.65996877431096	6.5341589425524	6.128062008476
RSL24D1	10.071330510719	9.8070033008311	9.56255911625	10.0178458889553	10.0011145496629	9.37394815512352	10.2831589151133	11.0000454089669	9.81198485914849	10.0587746890797	9.73452764490164
PYGO1	8.52201741629666	8.14526553735799	8.47446007505442	8.52376051509427	8.33844880762826	8.40042036523422	7.80653710045701	8.18345849470633	7.59649071911711	7.99909323162198	7.9673096514884
PRTG	11.3023049704471	7.09436182796141	7.63983989875061	9.62647614347169	10.4540811428223	11.0660332562489	7.77427861738746	7.79959954024369	7.72612115680582	7.82339656860401	7.54068748496313
NEDD4	6.81549792899711	4.82190888911628	4.48873453883142	3.89373475588047	5.90330393921519	5.87041336892089	5.2527645356403	5.35081817370723	5.16832099608103	5.01267992989667	4.29416875847573
RFX7	9.17342894118912	9.09398460091528	10.0420878773484	8.58697431149546	8.68453933990377	9.61650978707332	8.46577355724858	8.55656854153814	8.93339782999739	8.7498321630998	9.13725637792257
MNS1	8.41623926661967	6.87247833112081	6.85619772143378	8.57458770161559	8.40699344289129	8.0150230944444	6.94073702217539	6.67288017508518	6.44489462001914	8.10519124243935	8.05242658129544
ALDH1A2	6.18862762064388	6.44279461022552	6.4546882955188	6.33958413079427	6.32369112866385	6.44034585102161	7.22622582914528	6.89219460131331	6.92249690765438	6.97929109277489	6.58102129398611
LOC101928694	6.8526017221286	7.01531961389593	6.97403816142784	6.91690236154098	6.75864578529834	6.87243328381039	7.35038256564086	7.27178694715331	7.25686293075002	6.81039128927421	6.93000447150147
ADAM10	9.84400811773732	9.49365512431004	9.43616246189454	9.70524971000906	9.54250871901498	9.82506649318961	9.3972240070389	9.2827804310843	9.42701677035169	9.62083849237622	9.31187308347827
SLTM	9.2453305860955	9.18202053970701	9.27462632931467	8.9838671215646	9.00905403190608	9.14879556078231	9.59085799955529	9.07685265491686	9.57238735407808	9.21499541269558	9.20784998399644
MYO1E	6.94769434631266	6.19796799656044	6.27473643358979	6.31789241093961	6.39824367513901	6.2799647017931	6.40499448881326	6.06885533380401	5.6370366845861	6.45287621775944	6.83478390799567
GTF2A2	8.63642188236355	8.67066903430791	8.53741925634667	8.77027813808149	9.08678670444761	8.29371475316661	8.57611856238888	9.31227069883076	8.52812405349147	8.53194992292894	8.66373845712402
BNIP2	6.84691331613198	6.48327580516525	6.83895678975515	6.4446239653141	6.45710146218073	6.44985517239129	5.86671012883441	6.80159642597845	6.47321163838004	6.90546490120407	6.22959410301474
ANXA2	11.1338863598904	9.89748897257068	10.3778989441694	11.4263891307424	10.4330690703791	11.7025014959477	8.785574029246	9.27565374354755	9.28694066049187	9.30457570270475	10.0767687981839
ICE2	8.70608180870488	7.61307400345194	7.71831912989106	8.4211647873139	8.51807258115749	8.00008500959173	7.19872914555692	7.96137668004518	7.73474524811302	8.21960481626798	7.59778889399344
RORA	7.22799654994056	8.86326140867537	9.1519591297514	7.08390689921773	6.70846033682046	7.01644288705991	6.56033685390164	7.35820283579308	7.3308124963125	8.0115328691641	7.75170754992985
C2CD4B	6.64744229274749	6.46589080823559	6.65296929638408	6.54233992888159	6.42299778239461	6.84916681508357	6.87056407851539	6.36578752112656	6.80112537075348	6.77186357144698	6.69508816922027
RPS27L	10.5264690605564	9.0119023220033	10.3642723702736	9.80791507460894	10.4607370878087	8.5177894088225	9.36398208596738	9.57237707847632	10.0793979856083	9.57781126634801	10.8795625515801
CA12	6.66499742105392	8.71896158605952	8.57008492997424	6.53856485483277	6.32043202588319	7.01345330027745	7.14593558228132	7.18688839889189	6.84117019006951	7.9491018041725	7.60476117745037
HERC1	8.31747173961348	8.8753209287921	9.26465379619278	8.2798086436542	8.28099327469282	8.86172495482693	8.57272867068401	9.06013449773802	8.96759245697782	8.81870842651917	8.91191914434311
DAPK2	6.12531603853297	6.6729644756586	5.99519743078521	6.38019637313341	6.28236267469568	6.78450870743256	6.88190630797147	6.79526095665727	6.60030734583675	6.45583046050942	6.40921177285234
FAM96A	10.0689999067821	9.27641778104652	9.26997798833873	10.1618060339214	10.3949208762206	9.6022596624948	9.87510195258473	9.59353580737938	9.20076464754323	9.5517836247342	8.9769547887087
PPIB	12.0828269006399	11.9026848694409	12.130347825734	11.8638136419195	11.8931508851934	12.0236043891892	11.936627528803	11.70031809889	11.6733742831553	11.6729529540654	11.8164547189957
KIAA0101	9.38010393064451	8.13965642786294	6.80466780275837	9.52147123359824	9.95259316394935	9.20694148359578	8.45574256297488	8.72037771970813	7.21020766391688	9.28584093371732	6.36907437582095
OAZ2	8.92324246341674	9.31606133264742	8.80115910860036	9.37715177402852	9.03648272574735	9.07017835566896	8.84726590558244	8.7914356173478	8.8205576567315	9.01229837517718	8.89310018436883
RBPMS2	7.90771840888233	6.37339421673779	6.52418879399924	7.68282124798305	8.06006318972127	8.51040966529011	6.72483332989709	6.79668221214378	7.46031011437354	6.56738157324559	6.79889299021951
PIF1	7.97286740460416	8.00364755218919	7.881421885799	8.19628893037498	8.18450769679094	8.14812532977562	8.376504219826	8.31194552576179	8.51320575806677	8.27470252859333	8.17579503508662
SPG21	9.44512889139471	8.76183875396028	8.93948877050589	9.46675695018379	9.57095357067162	9.11904370058069	8.58294281653491	8.41315493167673	8.21142366637546	8.8539305564775	8.68385407348264
MTFMT	8.53261566824225	8.33396306856136	8.52825320455059	8.52650244781384	8.66339736837312	8.81988231456335	7.9092150046555	8.69499065956307	8.76206317797892	8.61799509748637	8.75179219477809
RASL12	6.45796790743731	6.3701721560031	6.55796990427854	6.34735146117987	6.180261347581	6.50081203865111	6.98241497091227	6.56106564823979	6.49097513498925	6.64055664655058	6.92536774528721
UBAP1L	5.76951301332867	5.85907517102238	6.21878514008487	6.13245958812012	6.04945798242155	5.82575308779557	6.10270160322799	6.24396069833007	6.55144638562417	6.17474463434197	6.01203244866879
PDCD7	9.10308354139697	8.79836011616892	8.78491551867113	9.19610295496909	9.30248236046131	9.46945643761335	8.36926022116529	9.04644297068557	8.78645098554485	9.03409024690184	8.74462746684566
CLPX	9.94461417430801	9.85920977450452	9.82164548843422	9.84983552906844	9.83597987171256	9.96531430916604	9.85146748218962	10.0638736538181	9.59454672639513	10.0321612714739	9.54341176932466
CILP	4.72327080290434	5.82465977705391	5.24610938112003	5.23941711601609	5.23615954087072	5.09867238070046	5.95570671618532	5.08044058045788	5.19715739258225	5.53778161823545	5.45476088743243
IGDCC3	10.2548284759969	7.11134456446084	7.46917497517698	10.003896723873	9.89326191513128	10.6352899105721	9.05179593461417	8.03496737443814	7.6435921017856	7.81532414013285	7.3741678978263
IGDCC4	6.22245280142392	6.15354388488926	6.28947024111626	6.57029693136311	6.32891396045898	6.64118262785679	6.60136785485806	6.41345578448084	6.15048440514284	6.47260080667119	6.41606090649277
DPP8	8.86547910858863	8.70907664199496	8.73857119609494	8.4770739626873	8.26659823712579	9.21730373642493	8.31351067795348	8.5276262318058	8.47374251025024	8.51324774512034	8.10803203262233
DENND4A	8.04703460004533	8.56641099831305	8.8786377770546	7.57277896950494	7.4034598647215	7.65636889759776	7.47408806174242	7.94690004870785	7.91214252434493	8.09352644100668	8.45888695453749
MEGF11	4.91404494874512	6.51688516633965	5.69391844187864	5.27286011166105	5.43573311928898	5.20798197303478	5.7708132743632	5.42811918214246	4.63641994209308	5.7897574761805	5.48225768759488
LCTL	5.90650239553985	6.10065102848421	5.19075896906405	5.08979853437828	5.30155742952186	6.01128097136439	5.62968293076869	5.09040398590021	5.43990609981838	5.60707628982285	5.61975745186411
AAGAB	9.87113858163228	9.64550720401999	9.48304951765518	9.80637455072599	9.99442642999862	9.42544124481197	9.30861060476502	9.81163737141101	9.35267338710717	9.60419247065807	9.76052215782114
ITGA11	4.12400686916911	4.30014023757089	4.09327479204782	4.22751407747901	4.15026808319519	4.6514349024434	4.72457609797632	4.47726096320236	4.51111733373918	4.51474357006395	3.95596250127367
ANP32A	11.9510580282835	12.0275236889495	11.9388367996885	12.1065093985715	12.0821789915326	11.5504279009993	12.1162104527628	12.0290186531778	11.6147309569867	12.2580608626933	11.8533147560677
UACA	8.30168903298241	7.55906557786531	7.20017651059892	7.49364544165762	7.75932269479979	6.886501650921	6.54816081199295	7.21747495729484	5.96544661959681	7.8138837313007	6.95993629690789
LARP6	7.69155317709286	8.20998626967464	8.28493746847678	7.96659933999258	7.65223803350982	7.91301103995534	8.40327463225116	8.44912192744159	8.62839936075602	8.28954437976261	8.39952112089176
THAP10	7.03821885765357	7.15955293770221	7.07898080662531	6.93846305378064	7.20174278263036	6.6758005726304	6.81719740812055	7.40572007613834	6.9174701939061	6.84614177753541	6.63800296093563
CT62	4.44118668632373	5.11728213174634	4.98622716327911	4.89045488802721	4.89384057082074	5.07433177360623	5.63368029279407	5.55107055387656	5.03042683105879	5.03896798931079	4.6306616994058
GRAMD2	5.2638376414075	5.48857899174574	5.63663469451982	5.50740811201297	5.49684835722543	6.26330968258723	6.07477765740494	5.47840455377083	5.49387384183647	5.56951491101912	5.49564726827356
PKM	11.35109649872	11.1321836439914	11.241015463419	11.9431733985386	11.5596608055985	11.7273275672142	11.0000685525586	10.9608804115914	11.2285349021467	11.3436399030293	11.4175227373838
HIGD2B	6.24575122269531	6.31185547361306	6.15672098711662	6.27062485628811	6.27237891143539	6.32397484268784	6.60741892875507	6.11971741321231	6.547169025094	6.29904695050192	6.25548806106041
ADPGK	7.89020200647016	7.92739995017843	7.89854041156187	8.33064183375792	8.37992080763367	8.37217650522757	7.70921117889731	7.89756504086704	7.45755528056461	7.87580575209168	7.45420042210979
HCN4	6.05212586188087	6.50105849599531	6.72752499173439	6.48055161568248	6.3731823531447	6.31963771105442	6.21495022087323	6.74325198641313	7.24013112072626	6.74988778510019	6.39703791215676
NPTN	9.31880538328029	9.43962540939228	9.79533762021805	9.2730401550125	9.02682178381973	8.89894577092918	8.80235469037365	9.00753394620086	9.5061521062986	8.94372813865155	9.59923134361975
C15orf59	5.89673410327391	6.45190266976461	6.80899127468516	5.51306723389605	6.13323292269446	6.14951809287309	6.94701677361174	6.64967337357026	6.52764081156252	6.09278125230636	6.04524068877539
STOML1	7.15535296733942	7.90888514359021	8.04652911455507	7.55572106571955	7.48540901452957	7.21387662612635	8.29186156316916	7.91309527652379	8.24330109880934	8.07360250465884	8.0795623323945
GOLGA6A	6.87146539174485	6.91641597614237	7.01316784654835	7.04851511093844	6.99407680898317	7.07277305420795	7.17212933715872	7.14475116133196	7.04665239678974	7.30388347614355	7.04002341841128
LOC283731	5.82327080623926	5.87000310433115	5.77526711257081	5.78628366735141	5.58398125258717	6.24096853561243	6.69671184651117	5.96404529784962	6.26225002076233	5.56474703296758	5.26882550872565
STRA6	8.17588952184312	7.15441727765939	7.11729654206061	7.50116742551836	7.41249961436892	8.52603300943175	7.40252630899379	7.0292916070334	6.40911096618624	7.38721295551502	6.74799768942856
CYP11A1	5.64426775153357	6.13962176390118	6.00237709007422	5.88769115582228	5.64968916891868	6.25580417602547	6.07768072159785	5.96684125603022	6.02713818327127	6.18300524404838	5.81916140362659
SEMA7A	7.51498647475016	7.86636207611506	7.55729770728974	7.5325308771724	7.36602450639374	8.01611904210031	8.10641376552987	7.9201102140762	7.84691165829981	7.14656201367001	7.5199197787868
UBL7	9.84654797253173	9.55138768648121	9.65249366489434	10.0194578123207	10.0587595183338	10.2353683735473	9.58611901865328	9.49423839854185	9.49994755445012	9.33718983974939	9.50762639569145
EDC3	9.57414477126736	9.53725996938083	9.43171678042884	9.47969315241109	9.59830326320255	9.08055417265327	9.23047532387194	9.25096219194578	9.29950231493891	9.61151053392879	9.44137385584259
CYP1A1	8.72077720182272	4.86321171198639	4.87453662376605	4.74611847192676	4.95495070655183	5.53782951040426	5.17328484430157	4.92625248354478	4.52809659512885	4.76941878981323	4.85934549016625
ULK3	7.82575319838655	7.7336058986866	8.05842673323936	8.03140635049737	7.89637778590789	7.82483568293172	7.48485417982968	7.60643059108392	8.21424935882102	7.53220168298353	8.04386080354235
SCAMP2	8.38555559593468	7.46420329570608	7.70215943751095	7.76849202269831	7.70800225890391	7.21357766524761	7.4396501940762	7.52881994125234	7.53344541148446	7.23741152180517	7.57522516922455
FAM219B	7.87685432086994	7.62163691725867	7.57437258648188	7.89576982095186	7.72280048497039	8.48470395460032	7.44515912277305	7.48672949957393	7.66497954705411	7.57889660379425	7.48422591893498
COX5A	10.6839350295291	10.6807823710285	10.5656291990489	10.7837313874174	10.9534806819639	10.7497735674814	10.3451018105828	10.556486429808	10.5063323603887	10.6397169982293	10.7421194526867
RPP25	6.6407940053692	6.81500544668334	6.55362094086666	7.00361840586387	6.95905209841026	7.0201520946249	7.26449899545131	6.98769858255174	7.04372591100233	6.94058632705625	7.1066376750999
SIN3A	8.65490924875758	8.02251552651999	8.0897964449565	8.6818979916288	8.49160376529829	9.06942799353634	7.85123690143162	7.70007325423977	7.92416090608365	7.88853111374987	8.04386864431321
IMP3	8.80772350330202	8.49222410063507	8.51477712582558	8.80126570619436	8.96022259447657	8.05434420226337	8.46521617373145	8.2431261250303	8.62322291537742	8.25405708872927	8.55490713735647
CSPG4	5.76104862506748	5.62641489838932	5.61093160182441	5.89588212190163	5.74499679899493	5.53226646334069	5.9744815445583	5.92613695537724	5.92481252172423	6.17259961930248	6.11379221442351
NRG4	3.82055246559205	4.77841370725737	5.11394519981868	4.64190465230109	4.93001702339593	4.90677735342582	4.34710525972283	4.86419502110043	5.10907412013771	4.8565244017155	5.49211160988042
ETFA	9.6271839077979	9.2900876669472	8.90259880230053	9.42308480091714	9.59331777221607	8.85367234339929	9.0701932961467	8.9803751858738	8.81670624474218	9.20828097965644	8.91150334066707
SCAPER	8.14958260907512	8.30397753432931	8.87126185483458	7.69474147001058	7.85560728157345	8.00660802385306	8.14871862157335	8.44708094646499	8.50720510361667	8.37534838254781	8.69582447771555
TSPAN3	11.2353824239062	11.2990058948025	11.3288290331077	11.3505090248718	11.1905649705751	11.6082487730949	10.8444307032471	10.5834663717146	10.7238154579529	11.0027965054953	10.9371885796766
PEAK1	6.60598557132402	7.0609648723168	6.77909738024453	6.50609571406736	6.57643184720415	6.28391985360398	6.70322847341156	6.68052943180888	7.07692332733064	6.84964801963308	7.07699371177584
LINGO1	8.29880295329517	9.11919766512939	9.22681546101385	8.73593091084427	8.63722303364432	9.36601970958814	9.37734810703497	9.06514649508214	9.42694159487991	8.99498749018259	9.11796246347387
TBC1D2B	7.78227088213014	7.29288665690135	7.40738288332942	7.75592962339233	7.70433385019696	7.95878756920039	7.23902878384935	7.62698207501746	7.79112930335288	7.20625820810374	7.14709597521329
CIB2	8.67516916692081	8.68828495860377	8.71829176811583	9.03128120151937	8.94809890012057	9.17750455513647	8.17597946596234	8.06697837781924	8.70363058086767	8.26592886692218	8.41658837732792
ACSBG1	3.5159423722386	3.51745389500764	3.82674418993398	4.0540942034517	4.24761829973926	3.67149791967882	4.72446926227133	4.43219668427609	3.34426277002326	3.80390604491816	4.0628093624371
WDR61	7.55134651029969	7.08947857753928	7.0356144894029	7.56018429464996	7.76611624567649	6.72481422430186	6.34321909108089	7.09856520079278	6.83510363855967	7.52302440678959	7.23053731312537
CHRNA3	7.34745908564634	7.69853350238074	7.36317217223035	7.09281084092941	7.8214957544345	8.6522724755283	6.74523768280458	6.67187696376336	7.01019987192295	7.59849458131996	6.33889603808316
ADAMTS7	7.96593316930129	7.84233002559372	8.40923314934198	7.98327830040648	8.17164896744002	8.70072737445047	7.40338121751814	7.99020334576733	9.30477082262928	8.06141414216856	8.48518144722651
CTSH	6.54670638465284	5.30256108014405	4.89626479674966	5.41908342271373	5.47023854477147	5.84876527597194	4.36903834072555	4.62766430414467	4.63042317779852	4.49939052692121	4.61256848541799
RASGRF1	6.60319340558007	7.69195906857141	7.23382142302886	6.82791422485001	7.06893187222706	7.25692848999685	7.02513365622943	7.33634751191328	7.49860550988864	7.01424895274761	7.08648624063608
BCL2A1	4.08492698134274	4.15901320270537	4.11270241627428	4.30833850518831	4.34881688038846	4.25489778281857	3.99643395570907	3.43507312557799	4.31901242119599	4.42643667027776	3.69937895153894
TMC3	5.06340983877513	5.49605809017142	5.41634993681068	5.33042093945111	5.04980961402337	5.7108525698235	5.8992980209544	5.65140474898037	5.73263832340332	5.60966515843271	5.4732500758113
MEX3B	8.07857259890206	8.59873233394962	8.8167949136415	8.24347855824633	8.24895430368455	8.58114750050655	8.34237806600585	8.41918659101696	8.86606147798092	8.55269141465425	8.67235738124179
EFTUD1	7.97274031403727	7.86862701382295	7.59095337775942	8.25594052258367	8.6525289918977	8.22704773023325	7.36761736679575	7.78514516489569	7.80881689107366	7.98729292498379	7.50023759070014
GOLGA6L10	6.89006468091182	7.37187018872389	7.48148347326438	7.33792672596701	6.85033027582553	7.48222639901369	7.33365844568751	7.7160132994152	7.46222509993274	7.06215788495678	7.32037621596365
AP3B2	7.18930344222429	8.44451828999268	9.00363820824069	7.68096361803074	8.06403539807433	8.0179371522844	8.34717364842153	8.75764937650495	9.02803468751691	8.58566481128128	8.68061571124737
FSD2	4.41344743096607	4.32986735998558	4.47543723275418	4.29104900581107	4.14269762828737	5.07311985399535	4.66787703876335	4.44914707488969	4.45907379612722	4.47101350009099	4.27993836922479
HOMER2	8.26676337594959	8.3345064062405	8.70795527598609	8.15107511362247	8.0610288926663	7.65612446249521	7.45154313087243	8.48737477144788	8.48727106950798	8.15868914397836	8.49945017129941
C15orf40	6.91839304776831	6.82634138522036	6.90150136407009	7.41197557450089	7.21003484297174	7.11351264677094	6.63872560158253	7.15915338389225	6.84777784293432	6.84202296006566	7.20852971524037
BTBD1	10.6346380715139	10.3641206601721	10.4538724327712	10.2021924271341	10.0931241764005	10.2975986204294	9.98280351450889	10.3621569843432	10.1139956985644	9.90709159572607	9.89059554447322
BNC1	5.31313974057076	4.74270963998381	5.08923823856039	4.85632702462873	4.88398518752454	5.40824242633904	5.0767666413893	5.30388375566036	5.21033705878323	4.9044686743254	5.36543616601607
WDR73	8.36686018773849	7.43804836569899	7.93733441338071	8.48622404493149	8.38231651428972	7.02271832261475	7.44380955682258	7.99910839526158	7.48520289004513	7.78952380136988	8.18318542416272
NMB	6.22419427508547	6.38337796689598	6.73825133816212	6.20498654124984	6.81797987794143	6.84116951808641	6.60025287968093	6.47153945714171	6.96362209641159	7.07930748701869	6.8345449611869
SEC11A	11.5963777841729	11.013756964838	11.0639920403281	12.041587632644	11.9377857302739	11.6804776471578	11.7985626646634	11.3422628468308	11.10666306407	11.3630061773845	11.0800291784966
KLHL25	7.16979642868206	7.44450216867053	7.32586230662558	7.56564288319762	7.35860965961448	7.52023959485973	7.17349581197731	7.53505502807575	7.72648037786383	7.84112144106246	7.465145121441
NTRK3	6.09955910180624	7.90806467314967	8.42027586616482	6.88991983209757	7.04092945046392	6.9709303306635	7.49970624796572	7.47232445039907	7.80497225190348	7.67349584013579	8.00910363533132
